lat,lng,name,address,date,vtemp,vcook,vhygiene,vcontam,vsource
37.8622307,-122.2815411,TA KRAI HOM,1453 DWIGHT WAY,8/30/2011,0,0,0,0,0
37.8719393,-122.2695634,ZAIKA RESTAURANT &amp; BAR,2050 UNIVERSITY AVE,4/23/2012,1,0,0,1,0
37.8690747,-122.2930617,TAJ MAHAL RESTAURANT,1025 UNIVERSITY AVE,3/20/2012,0,0,0,1,0
37.8648684,-122.2987068,YVONNE'S DELIGHTS,724 ALLSTON WAY,12/13/2011,0,0,0,1,0
37.8679677,-122.2599769,SHALIMAR FOOD &amp; CAFE,2431-A DURANT AVE,4/3/2012,1,0,0,1,0
37.854124,-122.2920814,MINT LEAF VIETNAMESE RESTAURANT,2865 7TH ST,6/22/2012,0,0,0,1,0
37.8624554,-122.2588622,SUBWAY #26628,2618 TELEGRAPH AVE,5/17/2012,1,0,0,0,0
37.859609,-122.271999,CITY LEES MARKET,2700 M L KING JR WAY,3/16/2012,0,0,0,0,0
37.8717547,-122.2728575,FRESCO BURRITO,1901 UNIVERSITY AVE,11/21/2011,1,0,1,0,0
37.8691476,-122.2682383,TEA FEVER,2202 SHATTUCK AVE,3/21/2012,0,0,0,1,0
37.8723044,-122.2679265,HIPPIE GYPSY,1797 SHATTUCK AVE A,6/19/2012,0,0,0,0,0
37.8698207,-122.2680024,ALLSTAR CAFE,2172 SHATTUCK AVE,7/9/2012,1,0,0,1,0
37.8687827,-122.2578922,TIVOLI CAFFE,2554 BANCROFT WAY,5/24/2012,1,0,0,1,0
37.86832,-122.297439,STANDARD PETROLEUM #833,833 UNIVERSITY AVE,3/29/2012,0,0,0,1,0
37.8564688,-122.2527587,TROY,2985 COLLEGE AVE,3/20/2012,0,0,0,0,0
37.8705409,-122.2704986,DISTRICT DOGS,2109 MILVIA ST,5/14/2012,1,0,0,1,0
37.8751374,-122.2600396,T C GARDEN,2507 HEARST AVE B,1/18/2012,0,0,1,1,0
37.8642993,-122.2902853,ALFONSO'S CAFE,2309 SAN PABLO AVE,PENDING,-1,-1,-1,-1,-1
37.8487552,-122.2721839,DIAL-A-CHEF,1761 ALCATRAZ AVE,7/17/2012,0,0,0,0,0
37.856116,-122.2532536,A'CUPPA TEA,2992 COLLEGE AVE,7/25/2012,1,0,0,0,0
37.878049,-122.2693273,THE LOCAL BUTCHER SHOP  LLC,1600 SHATTUCK AVE,6/21/2012,0,0,0,0,0
37.858954,-122.259683,ORIGEN RESTAURANT,2826 TELEGRAPH AVE,7/11/2012,0,0,0,0,0
37.8639074,-122.2589732,TUMI PERUVIAN CUISINE,2556 TELEGRAPH AVE,6/25/2012,0,0,0,0,0
37.867237,-122.26727,NAMASTE MADRAS INDIAN CUISINE,2323 SHATTUCK AVE,4/5/2012,0,0,0,0,0
37.8648684,-122.2987068,OKARA,724 ALLSTON WAY,12/13/2011,0,0,0,1,0
37.8621357,-122.2901914,SMOKE BERKELEY,2434 SAN PABLO AVE,3/1/2012,0,0,0,0,0
37.8639182,-122.2683513,ALTA BATES MED CENTER,2001 DWIGHT,1/27/2012,0,0,0,0,0
37.8510763,-122.2526962,PEET'S COFFEE &amp; TEA/COL,3200 COLLEGE AVE,5/30/2012,0,0,0,0,0
37.8581636,-122.2528749,A.G. FERRARI FOODS,2905 COLLEGE AVE,5/15/2012,0,0,0,1,0
37.850004,-122.2705265,DOMINO'S PIZZA,3219 ADELINE ST,7/18/2012,0,0,0,0,0
37.869984,-122.292732,INDUS VILLAGE,1920 SAN PABLO AVE,11/15/2011,0,0,0,1,0
37.8618879,-122.2583266,ANDRONICO'S COMM MARKETS-TEL,2655 TELEGRAPH AVE,1/6/2012,0,0,0,0,0
37.8913992,-122.2785472,ANDRONICO'S COMM MARKETS-SOL,1850 SOLANO AVE,4/19/2012,0,0,0,0,0
37.878856,-122.269806,ANDRONICO'S COMM MARKETS-SHAT,1550 SHATTUCK AVE,1/9/2012,0,0,0,0,0
37.8751374,-122.2600396,CAMILLE'S VIETNAMESE CUISINE,2507-C HEARST AVE,4/24/2012,0,0,0,0,0
37.857071,-122.267396,BERKELEY BOWL SEAFOOD DEPT,2020 OREGON ST,4/5/2012,0,0,0,0,0
37.857071,-122.267396,BERKELEY BOWL MARKET PLACE,2020 OREGON ST,5/4/2012,1,0,0,0,0
37.857071,-122.267396,BERKELEY MEAT DEPT,2020 OREGON ST,PENDING,-1,-1,-1,-1,-1
37.857071,-122.267396,BERKELEY BOWL MEAT DEPT,2020 OREGON ST,5/4/2012,0,0,0,0,0
37.8648684,-122.2987068,NUTRITION SOLUTIONS,724 ALLSTON WAY,PENDING,-1,-1,-1,-1,-1
37.8703096,-122.2672473,GREEN EARTH CAFE &amp; BAKERY,2124 CENTER ST,3/12/2012,1,0,0,1,0
37.8649348,-122.2585733,HAPPY VALLEY CHINESE RESTAURANT,2502 TELEGRAPH AVE,6/13/2012,0,0,0,1,0
37.876676,-122.294231,SLIPPERY FISH,1491 SAN PABLO AVE,PENDING,-1,-1,-1,-1,-1
37.853335,-122.290127,BERKELEY BOWL WEST #1-FOOD MKT,920 HEINZ AVE,5/31/2012,0,0,0,0,0
37.853335,-122.290127,BERKELEY BOWL WEST #3-SEAFOOD,920 HEINZ AVE,5/31/2012,0,0,0,0,0
37.853335,-122.290127,BERKELEY BOWL WEST #4-MEAT MKT,920 HEINZ AVE,5/31/2012,0,0,0,1,0
37.853335,-122.290127,BERKELEY BOWL WEST #5-REST,920 HEINZ AVE,5/31/2012,0,0,1,1,0
37.853335,-122.290127,BERKELEY BOWL WEST #6-MEZZ KITCHEN,920 HEINZ AVE,5/31/2012,0,0,0,1,0
37.8712798,-122.2677653,SAIGON EXPRESS,2045 SHATTUCK AVE,7/9/2012,0,0,0,1,0
37.8702981,-122.2840615,DIVINO LLC,1401 UNIVERSITY AVE,PENDING,-1,-1,-1,-1,-1
37.8639182,-122.2683513,ALTA BATES MEDICAL CTR FOOD SERV,2001 DWIGHT WAY,PENDING,-1,-1,-1,-1,-1
37.8557241,-122.257135,ALTA BATES MEDICAL CTR FOOD SERV,2450 ASHBY AVE,PENDING,-1,-1,-1,-1,-1
37.8712872,-122.2675193,HOT CUP,2107 ADDISON ST,3/6/2012,0,0,0,1,0
37.8674341,-122.2588098,PAPPY'S GRILL &amp; SPORTS BAR,2367 TELEGRAPH AVE,PENDING,-1,-1,-1,-1,-1
37.8716208,-122.2715384,BRASA,1960 UNIVERSITY AVE,6/19/2012,0,0,0,0,0
37.853335,-122.290127,B-DAMA,920 HEINZ AVE,5/31/2012,1,0,0,0,0
37.8513995,-122.2880905,FIST OF FLOUR PIZZA CO.,1030 MURRAY ST,PENDING,-1,-1,-1,-1,-1
37.8723965,-122.2675553,DOMINO'S PIZZA,2127 UNIVERSITY AVE,3/29/2012,0,0,0,1,0
37.857175,-122.2537561,CASA DE CHOCOLATES,2629 ASHBY AVE,4/25/2012,0,0,0,0,0
37.85131,-122.2903781,SPOON,933 ASHBY AVE,PENDING,-1,-1,-1,-1,-1
37.8681653,-122.2697381,CAFE CLEM,2020 KITTREDGE ST,5/30/2012,1,0,0,0,0
37.872584,-122.267444,CREPES OOH LA LA,2125 UNIVERSITY AVE,4/18/2012,0,0,0,0,0
37.8715926,-122.272747,LIVE OAK CENTER,1301 SHATTUCK AVE REC,PENDING,-1,-1,-1,-1,-1
37.8715926,-122.272747,FRANCES M. ALBRIER COMMUNITY CENTER,2800 PARK ST REC,PENDING,-1,-1,-1,-1,-1
37.8711697,-122.2677138,COMAL,2018-20 SHATTUCK AVE,PENDING,-1,-1,-1,-1,-1
37.8694368,-122.2671031,THE MARSH A BREEDING GROUND FOR NEW PERFORMANCE,2120 ALLSTON WAY,PENDING,-1,-1,-1,-1,-1
37.868411,-122.2590116,THE TOASTER OVEN,2309 TELEGRAPH AVE,5/29/2012,0,0,0,0,0
37.857071,-122.267396,GETA,2020 OREGON ST,7/18/2012,1,0,0,0,0
37.8767936,-122.2690095,CHA-YA RESTAURANT,1688 SHATTUCK AVE,PENDING,-1,-1,-1,-1,-1
37.8679677,-122.2599769,PLANET KABOB CAFE,2431-A DURANT AVE,PENDING,-1,-1,-1,-1,-1
37.8694804,-122.2901685,EAT @ THAI,1181 UNIVERSITY AVE,PENDING,-1,-1,-1,-1,-1
37.868586,-122.292374,LEE WAH RESTAURANT,2026 SAN PABLO AVE,PENDING,-1,-1,-1,-1,-1
37.8703723,-122.2666582,CRUNCH,2144 CENTER ST,PENDING,-1,-1,-1,-1,-1
37.864326,-122.2588817,TELEGRAPH MARKET/DELI,2552 TELEGRAPH AVE,PENDING,-1,-1,-1,-1,-1
37.866743,-122.258265,THE HAPPY HIGH HERB SHOP,2508 CHANNING WAY,PENDING,-1,-1,-1,-1,-1
37.8677974,-122.2582954,SOURLAKI GREEK TRAD'L FOOD,2518 DURANT AVE #B,PENDING,-1,-1,-1,-1,-1
37.8703432,-122.2658798,PHALANGES LLC DBA SUYA,2130 OXFORD ST,PENDING,-1,-1,-1,-1,-1
37.868264,-122.2919461,CAFE V,2056 SAN PABLO AVE,PENDING,-1,-1,-1,-1,-1
37.8807428,-122.2959698,DOLLAR TREE,1284 SAN PABLO AVE,PENDING,-1,-1,-1,-1,-1
37.8639074,-122.2589732,ARRIBA PERU,2556 TELEGRAPH AVE 14,PENDING,-1,-1,-1,-1,-1
37.8719582,-122.268859,ASHA TEA HOUSE,2086 UNIVERSITY AVE,PENDING,-1,-1,-1,-1,-1
37.8667159,-122.253746,UNIVERSITY LUTHERAN CHAPEL OF BERKELEY,2425 COLLEGE AVE,PENDING,-1,-1,-1,-1,-1
37.8648684,-122.2987068,BUENO EATS,724 ALLSTON WAY,PENDING,-1,-1,-1,-1,-1
37.8670846,-122.2587409,TURKISH KITCHEN,2395 TELEGRAPH AVE,PENDING,-1,-1,-1,-1,-1
